"Currency:","AUD","EUR","NZD","GBP","BRL","CAD","CNY","DKK","HKD","INR","JPY","MYR","MXN","NOK","ZAR","SGD","KRW","LKR","SEK","CHF","TWD","THB","VEB"
"Unique Identifier: ","H10/H10/RXI$US_N.B.AL","H10/H10/RXI$US_N.B.EU","H10/H10/RXI$US_N.B.NZ","H10/H10/RXI$US_N.B.UK","H10/H10/RXI_N.B.BZ","H10/H10/RXI_N.B.CA","H10/H10/RXI_N.B.CH","H10/H10/RXI_N.B.DN","H10/H10/RXI_N.B.HK","H10/H10/RXI_N.B.IN","H10/H10/RXI_N.B.JA","H10/H10/RXI_N.B.MA","H10/H10/RXI_N.B.MX","H10/H10/RXI_N.B.NO","H10/H10/RXI_N.B.SF","H10/H10/RXI_N.B.SI","H10/H10/RXI_N.B.KO","H10/H10/RXI_N.B.SL","H10/H10/RXI_N.B.SD","H10/H10/RXI_N.B.SZ","H10/H10/RXI_N.B.TA","H10/H10/RXI_N.B.TH","H10/H10/RXI_N.B.VES"
"Time Period","RXI$US_N.B.AL","RXI$US_N.B.EU","RXI$US_N.B.NZ","RXI$US_N.B.UK","RXI_N.B.BZ","RXI_N.B.CA","RXI_N.B.CH","RXI_N.B.DN","RXI_N.B.HK","RXI_N.B.IN","RXI_N.B.JA","RXI_N.B.MA","RXI_N.B.MX","RXI_N.B.NO","RXI_N.B.SF","RXI_N.B.SI","RXI_N.B.KO","RXI_N.B.SL","RXI_N.B.SD","RXI_N.B.SZ","RXI_N.B.TA","RXI_N.B.TH","RXI_N.B.VES"
1999-02-16,0.6380,1.1189,0.5382,1.6317,1.9100,1.5000,8.2787,6.6425,7.7482,42.5100,118.0800,3.8000,9.9225,7.7370,6.1350,1.6965,1176.0000,69.0000,7.9330,1.4290,32.3800,36.9000,ND
1999-02-17,0.6336,1.1230,0.5373,1.6338,1.9300,1.4995,8.2787,6.6230,7.7482,42.5000,119.0300,3.8000,9.8840,7.7500,6.1600,1.6985,1176.0000,69.2000,7.9300,1.4247,32.4000,37.0500,ND
1999-02-18,0.6350,1.1223,0.5388,1.6338,1.9100,1.4873,8.2787,6.6250,7.7488,42.5100,119.8200,3.8000,9.8850,7.7960,6.1800,1.7018,1183.0000,69.2200,7.9660,1.4250,32.4000,37.1000,ND
1999-02-19,0.6375,1.1075,0.5412,1.6255,1.9400,1.4905,8.2787,6.7100,7.7490,42.4700,121.0000,3.8000,9.9350,7.8330,6.2600,1.7085,1206.0000,69.3100,8.0200,1.4462,32.5000,37.6500,ND
1999-02-22,0.6400,1.1037,0.5420,1.6238,1.9600,1.4972,8.2787,6.7420,7.7486,42.4300,120.3500,3.8000,9.9300,7.8440,6.2000,1.7125,1218.0000,69.3900,8.0730,1.4483,33.2000,37.7000,ND
1999-02-23,0.6392,1.0993,0.5373,1.6138,2.0400,1.4975,8.2787,6.7600,7.7477,42.4800,121.4500,3.8000,9.9500,7.8700,6.2225,1.7220,1213.0000,69.2800,8.1000,1.4495,33.1000,37.5600,ND
1999-02-24,0.6315,1.0972,0.5310,1.5980,2.0100,1.4990,8.2787,6.7820,7.7491,42.6000,121.9000,3.8000,9.9380,7.9130,6.2045,1.7285,1219.0000,69.4600,8.1450,1.4520,33.2000,37.6500,ND
1999-02-25,0.6272,1.1068,0.5268,1.6060,2.0400,1.5050,8.2789,6.7195,7.7487,42.6000,119.2600,3.8000,9.9950,7.8625,6.1900,1.7235,1225.0000,69.5400,8.1150,1.4345,33.1400,37.4700,ND
1999-02-26,0.6205,1.0995,0.5250,1.6027,2.0900,1.5090,8.2790,6.7650,7.7480,42.8300,118.7000,3.8000,9.9365,7.9105,6.2050,1.7231,1224.5000,69.5600,8.1915,1.4495,33.1300,37.3200,ND
1999-03-01,0.6179,1.0891,0.5237,1.6058,2.0500,1.5240,8.2792,6.8200,7.7474,42.5400,119.7900,3.8000,9.9150,7.9500,6.2325,1.7262,1222.0000,69.5600,8.2550,1.4620,33.0500,37.3900,ND
1999-03-02,0.6205,1.0931,0.5281,1.6135,2.1700,1.5200,8.2789,6.8050,7.7480,42.5800,120.4700,3.8000,9.9510,7.9250,6.2475,1.7345,1225.5000,69.6100,8.2370,1.4582,33.1000,37.5700,ND
1999-03-03,0.6230,1.0888,0.5287,1.6134,2.2000,1.5268,8.2789,6.8296,7.7490,42.5800,121.6800,3.8000,9.9650,7.9410,6.2500,1.7370,1230.4000,69.6200,8.2620,1.4610,33.1500,37.6500,ND
